title,speaker,duration,url
"Light seconds, light years, light centuries: How to measure extreme distances",Yuan-Sen Ting,05:14,https://ted.com/talks/yuan_sen_ting_light_seconds_light_years_light_centuries_how_to_measure_extreme_distances
How do we study the stars?,Yuan-Sen Ting,04:46,https://ted.com/talks/yuan_sen_ting_how_do_we_study_the_stars
How do vitamins work?,Ginnie Nguyen,04:29,https://ted.com/talks/ginnie_nguyen_how_do_vitamins_work
A brief history of melancholy,Courtney Stephens,05:14,https://ted.com/talks/courtney_stephens_a_brief_history_of_melancholy
Is telekinesis real?,Emma Bryce,05:07,https://ted.com/talks/emma_bryce_is_telekinesis_real
How to reinvent the apartment building,Moshe Safdie,05:32,https://ted.com/talks/moshe_safdie_how_to_reinvent_the_apartment_building
\'93Am I dying?\'94 The honest answer.,Matthew O'Reilly,05:20,https://ted.com/talks/matthew_o_reilly_am_i_dying_the_honest_answer
The courage to tell a hidden story,Eman Mohammed,03:58,https://ted.com/talks/eman_mohammed_the_courage_to_tell_a_hidden_story
Watch what you dispose of,Rania Bahaa,05:22,https://ted.com/talks/rania_bahaa_watch_what_you_dispose_of
When will I get my water next?,Anu Sridharan,03:55,https://ted.com/talks/anu_sridharan_when_will_i_get_my_water_next
What is the Heisenberg Uncertainty Principle?,Chad Orzel,04:29,https://ted.com/talks/chad_orzel_what_is_the_heisenberg_uncertainty_principle
Wry photos that turn stereotypes upside down,Uldus Bakhtiozina,03:50,https://ted.com/talks/uldus_bakhtiozina_wry_photos_that_turn_stereotypes_upside_down
"An engineer's vision for tiny forests, everywhere",Shubhendu Sharma,04:09,https://ted.com/talks/shubhendu_sharma_an_engineer_s_vision_for_tiny_forests_everywhere
Why we love repetition in music,Elizabeth Hellmuth Margulis,04:16,https://ted.com/talks/elizabeth_hellmuth_margulis_why_we_love_repetition_in_music
"Please, please, people. Let's put the 'awe' back in 'awesome'",Jill Shargaa,06:00,https://ted.com/talks/jill_shargaa_please_please_people_let_s_put_the_awe_back_in_awesome
Don't like clickbait? Don't click,Sally Kohn,04:23,https://ted.com/talks/sally_kohn_don_t_like_clickbait_don_t_click
What happens when you remove the hippocampus?,Sam Kean,05:10,https://ted.com/talks/sam_kean_what_happens_when_you_remove_the_hippocampus
"Everyday objects, tragic histories",Ziyah Gafi\u99 \u769,04:15,https://ted.com/talks/ziyah_gafic_everyday_objects_tragic_histories
What can Schr\'f6dinger's cat teach us about quantum mechanics?,Josh Samani,05:08,https://ted.com/talks/josh_samani_what_can_schrodinger_s_cat_teach_us_about_quantum_mechanics
Why lunch ladies are heroes,Jarrett J. Krosoczka,05:07,https://ted.com/talks/jarrett_j_krosoczka_why_lunch_ladies_are_heroes
How do tornadoes form?,James Spann,03:57,https://ted.com/talks/james_spann_how_do_tornadoes_form
"How I brought a river, and my city, back to life",Aziza Chaouni,05:25,https://ted.com/talks/aziza_chaouni_how_i_brought_a_river_and_my_city_back_to_life
The past present and future of the bubonic plague,Sharon N. DeWitte,03:57,https://ted.com/talks/sharon_n_dewitte_the_past_present_and_future_of_the_bubonic_plague
The danger of silence,Clint Smith,04:05,https://ted.com/talks/clint_smith_the_danger_of_silence
How do you know you exist?,James Zucker,02:47,https://ted.com/talks/james_zucker_how_do_you_know_you_exist
How optical illusions trick your brain,Nathan S. Jacobs,05:03,https://ted.com/talks/nathan_s_jacobs_how_optical_illusions_trick_your_brain
How animations can help scientists test a hypothesis,Janet Iwasa,04:53,https://ted.com/talks/janet_iwasa_how_animations_can_help_scientists_test_a_hypothesis
How playing an instrument benefits your brain,Anita Collins,04:29,https://ted.com/talks/anita_collins_how_playing_an_instrument_benefits_your_brain
What happens when you get heat stroke?,Douglas J. Casa,03:38,https://ted.com/talks/douglas_j_casa_what_happens_when_you_get_heat_stroke
Are you human?,Ze Frank,04:16,https://ted.com/talks/ze_frank_are_you_human
How quantum mechanics explains global warming,Lieven Scheire,04:45,https://ted.com/talks/lieven_scheire_how_quantum_mechanics_explains_global_warming
Sculptures that\'92d be at home in the deep sea,Shih Chieh Huang,04:57,https://ted.com/talks/shih_chieh_huang_sculptures_that_d_be_at_home_in_the_deep_sea
What makes tattoos permanent?,Claudia Aguirre,04:10,https://ted.com/talks/claudia_aguirre_what_makes_tattoos_permanent
Inside the ant colony,Deborah Gordon,04:30,https://ted.com/talks/deborah_gordon_inside_the_ant_colony
What you might not know about the Declaration of Independence,Kenneth C. Davis,03:23,https://ted.com/talks/kenneth_c_davis_what_you_might_not_know_about_the_declaration_of_independence
How to speak monkey: The language of cotton-top tamarins,Anne Savage,04:59,https://ted.com/talks/anne_savage_how_to_speak_monkey_the_language_of_cotton_top_tamarins
What gives a dollar bill its value?,Doug Levinson,03:36,https://ted.com/talks/doug_levinson_what_gives_a_dollar_bill_its_value
Two poems about what dogs think (probably),Billy Collins,03:45,https://ted.com/talks/billy_collins_two_poems_about_what_dogs_think_probably
Why aren't we only using solar power?,Alexandros Charalambides,04:27,https://ted.com/talks/alexandros_charalambides_why_aren_t_we_only_using_solar_power
3 ways to speak English,Jamila Lyiscott,04:12,https://ted.com/talks/jamila_lyiscott_3_ways_to_speak_english
The shocking move to criminalize nonviolent protest,Will Potter,04:16,https://ted.com/talks/will_potter_the_shocking_move_to_criminalize_nonviolent_protest
The colossal consequences of supervolcanoes,Alex Gendler,04:35,https://ted.com/talks/alex_gendler_the_colossal_consequences_of_supervolcanoes
"The secrets of nature's grossest creatures, channeled into robots",Robert Full,04:51,https://ted.com/talks/robert_full_the_secrets_of_nature_s_grossest_creatures_channeled_into_robots
How does your brain respond to pain?,Karen D. Davis,04:43,https://ted.com/talks/karen_d_davis_how_does_your_brain_respond_to_pain
A glimpse of life on the road,Kitra Cahana,04:43,https://ted.com/talks/kitra_cahana_a_glimpse_of_life_on_the_road
The fundamentals of space-time: Part 3,Andrew Pontzen and Tom Whyntie,03:12,https://ted.com/talks/andrew_pontzen_and_tom_whyntie_the_fundamentals_of_space_time_part_3
How the heart actually pumps blood,Edmond Hui,04:12,https://ted.com/talks/edmond_hui_how_the_heart_actually_pumps_blood
The science of symmetry,Colm Kelleher,04:53,https://ted.com/talks/colm_kelleher_the_science_of_symmetry
The science of attraction,Dawn Maslar,04:19,https://ted.com/talks/dawn_maslar_the_science_of_attraction
Population pyramids: Powerful predictors of the future,Kim Preshoff,04:46,https://ted.com/talks/kim_preshoff_population_pyramids_powerful_predictors_of_the_future
The fundamentals of space-time: Part 2,Andrew Pontzen and Tom Whyntie,04:35,https://ted.com/talks/andrew_pontzen_and_tom_whyntie_the_fundamentals_of_space_time_part_2
The case of the missing fractals,Alex Rosenthal and George Zaidan,04:36,https://ted.com/talks/alex_rosenthal_and_george_zaidan_the_case_of_the_missing_fractals
Not all scientific studies are created equal,David Schwartz,04:11,https://ted.com/talks/david_schwartz_not_all_scientific_studies_are_created_equal
How tsunamis work,Alex Gendler,03:21,https://ted.com/talks/alex_gendler_how_tsunamis_work
The best computer interface? Maybe ... your hands,James Patten,05:55,https://ted.com/talks/james_patten_the_best_computer_interface_maybe_your_hands
What's the difference between accuracy and precision?,Matt Anticole,04:37,https://ted.com/talks/matt_anticole_what_s_the_difference_between_accuracy_and_precision
Should you live for your r\'e9sum\'e9 ... or your eulogy?,David Brooks,04:44,https://ted.com/talks/david_brooks_should_you_live_for_your_resume_or_your_eulogy
The sore problem of prosthetic limbs,David Sengeh,04:26,https://ted.com/talks/david_sengeh_the_sore_problem_of_prosthetic_limbs
Why is ketchup so hard to pour?,George Zaidan,04:14,https://ted.com/talks/george_zaidan_why_is_ketchup_so_hard_to_pour
What is Alzheimer's disease?,Ivan Seah Yu Jun,03:34,https://ted.com/talks/ivan_seah_yu_jun_what_is_alzheimer_s_disease
The discovery that could rewrite physics,Allan Adams,04:25,https://ted.com/talks/allan_adams_the_discovery_that_could_rewrite_physics
"It's TED, the Musical",TED staff,04:37,https://ted.com/talks/ted_staff_it_s_ted_the_musical
Sugar: Hiding in plain sight,Robert Lustig,03:48,https://ted.com/talks/robert_lustig_sugar_hiding_in_plain_sight
How many ways can you arrange a deck of cards?,Yannay Khaikin,03:27,https://ted.com/talks/yannay_khaikin_how_many_ways_can_you_arrange_a_deck_of_cards
Dead stuff: The secret ingredient in our food chain,John C. Moore and Eric Berlow,03:36,https://ted.com/talks/john_c_moore_and_eric_berlow_dead_stuff_the_secret_ingredient_in_our_food_chain
The case of the vanishing honeybees,Emma Bryce,03:33,https://ted.com/talks/emma_bryce_the_case_of_the_vanishing_honeybees
The science of spiciness,Rose Eveleth,03:39,https://ted.com/talks/rose_eveleth_the_science_of_spiciness
My DNA vending machine,Gabe Barcia-Colombo,04:38,https://ted.com/talks/gabe_barcia_colombo_my_dna_vending_machine
Why do we cry? The three types of tears,Alex Gendler,03:43,https://ted.com/talks/alex_gendler_why_do_we_cry_the_three_types_of_tears
What is the universe made of?,Dennis Wildfogel,03:49,https://ted.com/talks/dennis_wildfogel_what_is_the_universe_made_of
An athlete uses physics to shatter world records,Asaf Bar-Yosef,03:35,https://ted.com/talks/asaf_bar_yosef_an_athlete_uses_physics_to_shatter_world_records
The history of marriage,Alex Gendler,04:29,https://ted.com/talks/alex_gendler_the_history_of_marriage
What percentage of your brain do you use?,Richard E. Cytowic,05:00,https://ted.com/talks/richard_e_cytowic_what_percentage_of_your_brain_do_you_use
Want to be an activist? Start with your toys,McKenna Pope,05:04,https://ted.com/talks/mckenna_pope_want_to_be_an_activist_start_with_your_toys
How fast are you moving right now?,Tucker Hiatt,05:54,https://ted.com/talks/tucker_hiatt_how_fast_are_you_moving_right_now
The Infinite Hotel Paradox,Jeff Dekofsky,05:46,https://ted.com/talks/jeff_dekofsky_the_infinite_hotel_paradox
The mystery of motion sickness,Rose Eveleth,02:54,https://ted.com/talks/rose_eveleth_the_mystery_of_motion_sickness
How to build a fictional world,Kate Messner,05:03,https://ted.com/talks/kate_messner_how_to_build_a_fictional_world
How sugar affects the brain,Nicole Avena,04:48,https://ted.com/talks/nicole_avena_how_sugar_affects_the_brain
Should we eat bugs?,Emma Bryce,04:36,https://ted.com/talks/emma_bryce_should_we_eat_bugs
How do we smell?,Rose Eveleth,04:04,https://ted.com/talks/rose_eveleth_how_do_we_smell
My underwater robot,David Lang,04:11,https://ted.com/talks/david_lang_my_underwater_robot
Let\'92s try emotional correctness,Sally Kohn,05:42,https://ted.com/talks/sally_kohn_let_s_try_emotional_correctness
The loathsome lethal mosquito,Rose Eveleth,02:25,https://ted.com/talks/rose_eveleth_the_loathsome_lethal_mosquito
The chemistry of cookies,Stephanie Warren,04:15,https://ted.com/talks/stephanie_warren_the_chemistry_of_cookies
Why is yawning contagious?,Claudia Aguirre,04:14,https://ted.com/talks/claudia_aguirre_why_is_yawning_contagious
Democratizing investing,Nathan Ide,05:45,https://ted.com/talks/nathan_ide_democratizing_investing
Cultural clashes in defining beauty,Delali Bright,04:02,https://ted.com/talks/delali_bright_cultural_clashes_in_defining_beauty
The fight for the right to vote in the United States,Nicki Beaman Griffin,04:15,https://ted.com/talks/nicki_beaman_griffin_the_fight_for_the_right_to_vote_in_the_united_states
Mysteries of vernacular: Robot,Jessica Oreck and Rachael Teel,02:02,https://ted.com/talks/jessica_oreck_and_rachael_teel_mysteries_of_vernacular_robot
The uncertain location of electrons,George Zaidan and Charles Morton,03:32,https://ted.com/talks/george_zaidan_and_charles_morton_the_uncertain_location_of_electrons
The science of stage fright (and how to overcome it),Mikael Cho,03:53,https://ted.com/talks/mikael_cho_the_science_of_stage_fright_and_how_to_overcome_it
The most groundbreaking scientist you've never heard of,Addison Anderson,04:18,https://ted.com/talks/addison_anderson_the_most_groundbreaking_scientist_you_ve_never_heard_of
Kabuki: The people's dramatic art,Amanda Mattes,04:00,https://ted.com/talks/amanda_mattes_kabuki_the_people_s_dramatic_art
"Are Elvish, Klingon, Dothraki and Na'vi real languages?",John McWhorter,05:05,https://ted.com/talks/john_mcwhorter_are_elvish_klingon_dothraki_and_na_vi_real_languages
The physics of human sperm vs. the physics of the sperm whale,Aatish Bhatia,04:02,https://ted.com/talks/aatish_bhatia_the_physics_of_human_sperm_vs_the_physics_of_the_sperm_whale
"Urbanization and the evolution of cities across 10,000 years",Vance Kite,03:53,https://ted.com/talks/vance_kite_urbanization_and_the_evolution_of_cities_across_10_000_years
What are stem cells?,Craig A. Kohn,03:55,https://ted.com/talks/craig_a_kohn_what_are_stem_cells
What is love?,Brad Troeger,04:44,https://ted.com/talks/brad_troeger_what_is_love
Cicadas: The dormant army beneath your feet,Rose Eveleth,02:30,https://ted.com/talks/rose_eveleth_cicadas_the_dormant_army_beneath_your_feet
The moon illusion,Andrew Vanden Heuvel,03:53,https://ted.com/talks/andrew_vanden_heuvel_the_moon_illusion
Why do Americans and Canadians celebrate Labor Day?,Kenneth C. Davis,03:58,https://ted.com/talks/kenneth_c_davis_why_do_americans_and_canadians_celebrate_labor_day
What is d\'e9j\'e0 vu? What is d\'e9j\'e0 vu?,Michael Molina,03:40,https://ted.com/talks/michael_molina_what_is_deja_vu_what_is_deja_vu
Defining cyberwarfare... in hopes of preventing it,Daniel Garrie,03:35,https://ted.com/talks/daniel_garrie_defining_cyberwarfare_in_hopes_of_preventing_it
The Arctic vs. the Antarctic,Camille Seaman,04:09,https://ted.com/talks/camille_seaman_the_arctic_vs_the_antarctic
Should you trust your first impression?,Peter Mende-Siedlecki,04:23,https://ted.com/talks/peter_mende_siedlecki_should_you_trust_your_first_impression
Who won the space race?,Jeff Steers,04:32,https://ted.com/talks/jeff_steers_who_won_the_space_race
Why do we have to wear sunscreen?,Kevin P. Boyd,04:47,https://ted.com/talks/kevin_p_boyd_why_do_we_have_to_wear_sunscreen
A 3D-printed jumbo jet?,Bastian Schaefer,05:41,https://ted.com/talks/bastian_schaefer_a_3d_printed_jumbo_jet
Mysteries of vernacular: Sarcophagus,Jessica Oreck and Rachael Teel,01:21,https://ted.com/talks/jessica_oreck_and_rachael_teel_mysteries_of_vernacular_sarcophagus
How a penny made me feel like a millionaire,Tania Luna,05:14,https://ted.com/talks/tania_luna_how_a_penny_made_me_feel_like_a_millionaire
The terrors of sleep paralysis,Ami Angelowicz,04:34,https://ted.com/talks/ami_angelowicz_the_terrors_of_sleep_paralysis
"In our baby's illness, a life lesson",Roberto D'Angelo + Francesca Fedeli,05:59,https://ted.com/talks/roberto_d_angelo_francesca_fedeli_in_our_baby_s_illness_a_life_lesson
A brief history of plural word...s,John McWhorter,04:12,https://ted.com/talks/john_mcwhorter_a_brief_history_of_plural_word_s
How to read music,Tim Hansen,05:16,https://ted.com/talks/tim_hansen_how_to_read_music
What is dyslexia?,Kelli Sandman-Hurley,04:19,https://ted.com/talks/kelli_sandman_hurley_what_is_dyslexia
Da Vinci's Vitruvian Man of math,James Earle,03:06,https://ted.com/talks/james_earle_da_vinci_s_vitruvian_man_of_math
The infinite life of pi,Reynaldo Lopes,03:30,https://ted.com/talks/reynaldo_lopes_the_infinite_life_of_pi
Comma story,Terisa Folaron,04:45,https://ted.com/talks/terisa_folaron_comma_story
Myths and misconceptions about evolution,Alex Gendler,04:07,https://ted.com/talks/alex_gendler_myths_and_misconceptions_about_evolution
Free falling in outer space,Dr. Matt J. Carlson,02:44,https://ted.com/talks/dr_matt_j_carlson_free_falling_in_outer_space
Reach into the computer and grab a pixel,Jinha Lee,04:50,https://ted.com/talks/jinha_lee_reach_into_the_computer_and_grab_a_pixel
Inside your computer,Bettina Bair,03:56,https://ted.com/talks/bettina_bair_inside_your_computer
If superpowers were real: Invisibility,Joy Lin,03:54,https://ted.com/talks/joy_lin_if_superpowers_were_real_invisibility
If superpowers were real: Flight,Joy Lin,04:33,https://ted.com/talks/joy_lin_if_superpowers_were_real_flight
If superpowers were real: Immortality,Joy Lin,03:51,https://ted.com/talks/joy_lin_if_superpowers_were_real_immortality
If superpowers were real: Super strength,Joy Lin,03:26,https://ted.com/talks/joy_lin_if_superpowers_were_real_super_strength
If superpowers were real: Super speed,Joy Lin,04:11,https://ted.com/talks/joy_lin_if_superpowers_were_real_super_speed
How to set the table,Anna Post,03:11,https://ted.com/talks/anna_post_how_to_set_the_table
Is there a center of the universe?,Marjee Chmiel and Trevor Owens,03:58,https://ted.com/talks/marjee_chmiel_and_trevor_owens_is_there_a_center_of_the_universe
How big is the ocean?,Scott Gass,05:10,https://ted.com/talks/scott_gass_how_big_is_the_ocean
Photos from a storm chaser,Camille Seaman,03:09,https://ted.com/talks/camille_seaman_photos_from_a_storm_chaser
What color is Tuesday? Exploring synesthesia,Richard E. Cytowic,03:41,https://ted.com/talks/richard_e_cytowic_what_color_is_tuesday_exploring_synesthesia
How books can open your mind,Lisa Bu,05:59,https://ted.com/talks/lisa_bu_how_books_can_open_your_mind
Gyotaku: The ancient Japanese art of printing fish,K. Erica Dodge,03:22,https://ted.com/talks/k_erica_dodge_gyotaku_the_ancient_japanese_art_of_printing_fish
What on Earth is spin?,Brian Jones,03:41,https://ted.com/talks/brian_jones_what_on_earth_is_spin
Is space trying to kill us?,Ron Shaneyfelt,03:16,https://ted.com/talks/ron_shaneyfelt_is_space_trying_to_kill_us
Reasons for the seasons,Rebecca Kaplan,05:06,https://ted.com/talks/rebecca_kaplan_reasons_for_the_seasons
What is fat?,George Zaidan,04:07,https://ted.com/talks/george_zaidan_what_is_fat
Prepare for a good end of life,Judy MacDonald Johnston,05:45,https://ted.com/talks/judy_macdonald_johnston_prepare_for_a_good_end_of_life
What's an algorithm?,David J. Malan,04:42,https://ted.com/talks/david_j_malan_what_s_an_algorithm
Pros and cons of public opinion polls,Jason Robert Jaffe,04:10,https://ted.com/talks/jason_robert_jaffe_pros_and_cons_of_public_opinion_polls
The brilliance of bioluminescence,Leslie Kenna,03:54,https://ted.com/talks/leslie_kenna_the_brilliance_of_bioluminescence
Grit: The power of passion and perseverance,Angela Lee Duckworth,05:55,https://ted.com/talks/angela_lee_duckworth_grit_the_power_of_passion_and_perseverance
"""High School Training Ground""",Malcolm London,02:42,https://ted.com/talks/malcolm_london_high_school_training_ground
Learn to read Chinese ... with ease!,ShaoLan,05:53,https://ted.com/talks/shaolan_learn_to_read_chinese_with_ease
Dark matter: The matter we can't see,James Gillies,05:19,https://ted.com/talks/james_gillies_dark_matter_the_matter_we_can_t_see
What happened to antimatter?,Rolf Landua,05:02,https://ted.com/talks/rolf_landua_what_happened_to_antimatter
Big Data,Tim Smith,05:50,https://ted.com/talks/tim_smith_big_data
How did feathers evolve?,Carl Zimmer,03:12,https://ted.com/talks/carl_zimmer_how_did_feathers_evolve
"Your online life, permanent as a tattoo",Juan Enriquez,05:40,https://ted.com/talks/juan_enriquez_your_online_life_permanent_as_a_tattoo
How do you know whom to trust?,Ram Neta,04:20,https://ted.com/talks/ram_neta_how_do_you_know_whom_to_trust
Got a meeting? Take a walk,Nilofer Merchant,03:11,https://ted.com/talks/nilofer_merchant_got_a_meeting_take_a_walk
10 top time-saving tech tips,David Pogue,05:27,https://ted.com/talks/david_pogue_10_top_time_saving_tech_tips
What is Zeno's Dichotomy Paradox?,Colm Kelleher,03:56,https://ted.com/talks/colm_kelleher_what_is_zeno_s_dichotomy_paradox
How is power divided in the United States government?,Belinda Stutzman,03:35,https://ted.com/talks/belinda_stutzman_how_is_power_divided_in_the_united_states_government
What cameras see that our eyes don't,Bill Shribman,03:05,https://ted.com/talks/bill_shribman_what_cameras_see_that_our_eyes_don_t
The beginning of the universe for beginners,Tom Whyntie,03:26,https://ted.com/talks/tom_whyntie_the_beginning_of_the_universe_for_beginners
A mini robot -- powered by your phone,Keller Rinaudo Cliffton,05:33,https://ted.com/talks/keller_rinaudo_cliffton_a_mini_robot_powered_by_your_phone
"A skateboard, with a boost",Sanjay Dastoor,04:03,https://ted.com/talks/sanjay_dastoor_a_skateboard_with_a_boost
Weaving a strong smart grid,Lorie Wigle,05:50,https://ted.com/talks/lorie_wigle_weaving_a_strong_smart_grid
Euclid's puzzling parallel postulate,Jeff Dekofsky,03:20,https://ted.com/talks/jeff_dekofsky_euclid_s_puzzling_parallel_postulate
One very dry demo,Mark Shaw,05:14,https://ted.com/talks/mark_shaw_one_very_dry_demo
The infamous and ingenious Ho Chi Minh Trail,Cameron Paterson,03:40,https://ted.com/talks/cameron_paterson_the_infamous_and_ingenious_ho_chi_minh_trail
What is verbal irony?,Christopher Warner,03:16,https://ted.com/talks/christopher_warner_what_is_verbal_irony
How Mendel's pea plants helped us understand genetics,Hortensia Jim\'e9nez D\'edaz,02:56,https://ted.com/talks/hortensia_jimenez_diaz_how_mendel_s_pea_plants_helped_us_understand_genetics
The difference between classical and operant conditioning,Peggy Andover,04:01,https://ted.com/talks/peggy_andover_the_difference_between_classical_and_operant_conditioning
"How to organize, add and multiply matrices",Bill Shillito,04:29,https://ted.com/talks/bill_shillito_how_to_organize_add_and_multiply_matrices
"Dance, tiny robots!",Bruno Maisonnier,03:09,https://ted.com/talks/bruno_maisonnier_dance_tiny_robots
Why are blue whales so enormous?,Asha de Vos,05:15,https://ted.com/talks/asha_de_vos_why_are_blue_whales_so_enormous_sep_2018
Print your own medicine,Lee Cronin,02:46,https://ted.com/talks/lee_cronin_print_your_own_medicine
I think we all need a pep talk,Kid President,03:28,https://ted.com/talks/kid_president_i_think_we_all_need_a_pep_talk
In on a secret? That's dramatic irony,Christopher Warner,02:38,https://ted.com/talks/christopher_warner_in_on_a_secret_that_s_dramatic_irony
Is light a particle or a wave?,Colm Kelleher,04:13,https://ted.com/talks/colm_kelleher_is_light_a_particle_or_a_wave
How to defeat a dragon with math,Garth Sundem,03:35,https://ted.com/talks/garth_sundem_how_to_defeat_a_dragon_with_math
How we see color,Colm Kelleher,03:31,https://ted.com/talks/colm_kelleher_how_we_see_color
You are your microbes,Jessica Green and Karen Guillemin,03:34,https://ted.com/talks/jessica_green_and_karen_guillemin_you_are_your_microbes
"A father-daughter bond, one photo at a time",Steven Addis,03:17,https://ted.com/talks/steven_addis_a_father_daughter_bond_one_photo_at_a_time
What is color?,Colm Kelleher,02:58,https://ted.com/talks/colm_kelleher_what_is_color
"Why is there a ""b"" in doubt?",Gina Cooke,03:15,https://ted.com/talks/gina_cooke_why_is_there_a_b_in_doubt
Situational irony: The opposite of what you think,Christopher Warner,03:00,https://ted.com/talks/christopher_warner_situational_irony_the_opposite_of_what_you_think
Could tissue engineering mean personalized medicine?,Nina Tandon,05:59,https://ted.com/talks/nina_tandon_could_tissue_engineering_mean_personalized_medicine
How do cancer cells behave differently from healthy ones?,George Zaidan and Charles Morton,03:39,https://ted.com/talks/george_zaidan_and_charles_morton_how_do_cancer_cells_behave_differently_from_healthy_ones
Lessons in business ... from prison,Jeff Smith,04:40,https://ted.com/talks/jeff_smith_lessons_in_business_from_prison
What makes a hero?,Matthew Winkler,04:29,https://ted.com/talks/matthew_winkler_what_makes_a_hero
A bath without water,Ludwick Marishane,04:52,https://ted.com/talks/ludwick_marishane_a_bath_without_water
"Forget multitasking, try monotasking",Paolo Cardini,02:32,https://ted.com/talks/paolo_cardini_forget_multitasking_try_monotasking
How did English evolve?,Kate Gardoqui,04:53,https://ted.com/talks/kate_gardoqui_how_did_english_evolve
Before I die I want to ...,Candy Chang,05:59,https://ted.com/talks/candy_chang_before_i_die_i_want_to
The genius of Mendeleev's periodic table,Lou Serico,04:12,https://ted.com/talks/lou_serico_the_genius_of_mendeleev_s_periodic_table
Teen wonders play bluegrass,Sleepy Man Banjo Boys,04:42,https://ted.com/talks/sleepy_man_banjo_boys_teen_wonders_play_bluegrass
Three anti-social skills to improve your writing,Nadia Kalman,03:35,https://ted.com/talks/nadia_kalman_three_anti_social_skills_to_improve_your_writing
Does stress cause pimples?,Claudia Aguirre,03:43,https://ted.com/talks/claudia_aguirre_does_stress_cause_pimples
Love letters to strangers,Hannah Brencher,04:32,https://ted.com/talks/hannah_brencher_love_letters_to_strangers
An antihero of one's own,Tim Adams,03:59,https://ted.com/talks/tim_adams_an_antihero_of_one_s_own
Dark matter: How does it explain a star's speed?,Don Lincoln,02:59,https://ted.com/talks/don_lincoln_dark_matter_how_does_it_explain_a_star_s_speed
A needle in countless haystacks: Finding habitable worlds,Ariel Anbar,04:59,https://ted.com/talks/ariel_anbar_a_needle_in_countless_haystacks_finding_habitable_worlds
A new mission for veterans -- disaster relief,Jake Wood,04:39,https://ted.com/talks/jake_wood_a_new_mission_for_veterans_disaster_relief
What I've learned from my autistic brothers,Faith Jegede Cole,04:59,https://ted.com/talks/faith_jegede_cole_what_i_ve_learned_from_my_autistic_brothers
Does your vote count? The Electoral College explained,Christina Greer,05:05,https://ted.com/talks/christina_greer_does_your_vote_count_the_electoral_college_explained
Why do competitors open their stores next to one another?,Jac de Haan,03:55,https://ted.com/talks/jac_de_haan_why_do_competitors_open_their_stores_next_to_one_another
Gerrymandering: How drawing jagged lines can impact an election,Christina Greer,03:41,https://ted.com/talks/christina_greer_gerrymandering_how_drawing_jagged_lines_can_impact_an_election
Diagnosing a zombie: Brain and body (Part one),Bradley Voytek and Tim Verstynen,03:36,https://ted.com/talks/bradley_voytek_and_tim_verstynen_diagnosing_a_zombie_brain_and_body_part_one
"Online video -- annotated, remixed and popped",Ryan Merkley,04:05,https://ted.com/talks/ryan_merkley_online_video_annotated_remixed_and_popped
The city of walls: Constantinople,Lars Brownworth,04:01,https://ted.com/talks/lars_brownworth_the_city_of_walls_constantinople
Talk nerdy to me,Melissa Marshall,04:13,https://ted.com/talks/melissa_marshall_talk_nerdy_to_me
A thousand times no,Bahia Shehab,05:36,https://ted.com/talks/bahia_shehab_a_thousand_times_no
The art of the metaphor,Jane Hirshfield,05:27,https://ted.com/talks/jane_hirshfield_the_art_of_the_metaphor
"How big is a mole? (Not the animal, the other one.)",Daniel Dulek,04:21,https://ted.com/talks/daniel_dulek_how_big_is_a_mole_not_the_animal_the_other_one
A test for Parkinson's with a phone call,Max Little,05:43,https://ted.com/talks/max_little_a_test_for_parkinson_s_with_a_phone_call
Capturing memories in video art,Gabriel Barcia-Colombo,04:24,https://ted.com/talks/gabriel_barcia_colombo_capturing_memories_in_video_art
The survival of the sea turtle,Scott Gass,04:14,https://ted.com/talks/scott_gass_the_survival_of_the_sea_turtle
How do pain relievers work?,George Zaidan,04:03,https://ted.com/talks/george_zaidan_how_do_pain_relievers_work
"The 100,000-student classroom",Peter Norvig,05:51,https://ted.com/talks/peter_norvig_the_100_000_student_classroom
The electric rise and fall of Nikola Tesla,Marco Tempest,05:44,https://ted.com/talks/marco_tempest_the_electric_rise_and_fall_of_nikola_tesla
Archaeology from space,Sarah Parcak,04:59,https://ted.com/talks/sarah_parcak_archaeology_from_space
How to speed up chemical reactions (and get a date),Aaron Sams,04:43,https://ted.com/talks/aaron_sams_how_to_speed_up_chemical_reactions_and_get_a_date
Mining minerals from seawater,Damian Palin,02:40,https://ted.com/talks/damian_palin_mining_minerals_from_seawater
Why is 'x' the unknown?,Terry Moore,03:36,https://ted.com/talks/terry_moore_why_is_x_the_unknown
One is one... or is it?,Christopher Danielson,03:43,https://ted.com/talks/christopher_danielson_one_is_one_or_is_it
How to look inside the brain,Carl Schoonover,04:39,https://ted.com/talks/carl_schoonover_how_to_look_inside_the_brain
The mathematics of history,Jean-Baptiste Michel,04:05,https://ted.com/talks/jean_baptiste_michel_the_mathematics_of_history
"404, the story of a page not found",Renny Gleeson,03:47,https://ted.com/talks/renny_gleeson_404_the_story_of_a_page_not_found
How to use a paper towel,Joe Smith,04:11,https://ted.com/talks/joe_smith_how_to_use_a_paper_towel
Texting that saves lives,Nancy Lublin,05:04,https://ted.com/talks/nancy_lublin_texting_that_saves_lives
Just how small is an atom?,Jon Bergmann,05:27,https://ted.com/talks/jon_bergmann_just_how_small_is_an_atom
